paten	paten
pasokan	pasok an
pernikahan	per nikah an
menyentak	men sentak
trend	trend
pengupahan	pen upah an
mengkomunikasikan	men komunikasi kan
dikunjungi	di kunjung i
mempublikasikan	men publikasi kan
mensahkan	men sah kan
memampukan	men mampu kan
izinnya	izin nya
rangkuman	rangkum an
direstrukturisasi	di restrukturisasi
ketidakjelasan	ke tidak jelas an
penentu	pen tentu
dikuasai	di kuasa i
sekehendaknya	se kehendak nya
membungkamkan	men bungkam kan
melemparinya	men lempar i nya
lanjutnya	lanjut nya
tercantum	ter cantum
argumentasi	argumentasi
dibawah	di bawah
tulang	tulang
ketidakberuntungan	ke tidak beruntung an
diperlukannya	di perlu kan nya
bertahap	ber tahap
berair	ber air
sebatang	se batang
dipacu	di pacu
perwujudan	per wujud an
melatarbelakangi	men latarbelakang i
pikiranmu	pikir an mu
diusir	di usir
duga	duga
memperpanjang	men panjang
pelemparan	pen lempar an
gayanya	gaya nya
bergumul	ber gumul
vakum	vakum
bentuknya	bentuk nya
mengasari	men kasar i
terpenuhi	men penuh i
melimpahnya	men limpah nya
berencana	ber rencana
sebarannya	sebar an nya
tercipta	ter cipta
timbunan	timbun an
ditempuh	di tempuh
dikaburkan	di kabur kan
rusaknya	rusak nya
jawabku	jawab ku
girangnya	girang nya
terhubungi	ter hubung i
keliling	keliling
membosankan	men bosan kan
didapatnya	di dapat nya
ditampung	di tampung
ditakuti	di takut i
menabur	men tabur
york	york
terbayangkan	ter bayang kan
mengkompensasi	men kompensasi
terbiasa	ter biasa
menurunkannya	men turun kan nya
luasnya	luas nya
bertukar	ber tukar
hambatannya	hambat an nya
karung	karung
unjuk	unjuk
alamnya	alam nya
pelayannya	pen layan nya
terdepan	ter depan
memanggang	men panggang
berulang	ber ulang
menyanyikan	men nyanyi kan
gencarnya	gencar nya
menguatkan	men kuat kan
ditanggung	di tanggung
sampah	sampah
disetujui	di setuju i
lingkungannya	lingkung an nya
prevalensi	prevalensi
biji	biji
babakan	babak an
mencabut	men cabut
muka	muka
cantik	cantik
aktual	aktual
terkumpul	ter kumpul
rasionya	rasio nya
berjenjang	ber jenjang
ditenderkan	di tender kan
bergulingan	ber guling an
pedagang	pedagang
antarpulau	antar pulau
baterai	baterai
seindah	se indah
melemahkan	men lemah kan
terbanyak	ter banyak
kuat	kuat
ikuti	ikut i
beliau	beliau
isterimu	isteri mu
berhala	berhala
pengintegrasian	pen integrasi an
enumerasinya	enumerasi nya
tergoda	ter goda
kelanjutan	ke lanjut an
rate	rate
motor	motor
dipanen	di panen
jurnalnya	jurnal nya
memvonis	men vonis
menuju	men tuju
kampung	kampung
taksiran	taksir an
ditambah	di tambah
murka	murka
selamatkanku	selamat kan ku
tersisa	ter sisa
mustahil	mustahil
termahal	ter mahal
melanda	men landa
prosedural	prosedural
mencekik	men cekik
penutupnya	pen tutup nya
menemani	men teman i
tawanan	tawan an
tomat	tomat
memperlancar	men lancar
gugat	gugat
mengabaikan	men abai kan
agenda	agenda
kasusnya	kasus nya
terhambat	ter hambat
lampu	lampu
diawali	di awal i
membangkitkanku	men bangkit kan ku
korban	korban
membekukan	men beku kan
format	format
tebal	tebal
penataan	pen tata an
terpakai	ter pakai
sepedanya	sepeda nya
penerbitan	pen terbit an
primer	primer
penindasan	pen tindas an
gosip	gosip
minimum	minimum
pengelolanya	pen kelola nya
rekaan	reka an
dipadati	di padat i
gaya	gaya
korelasi	korelasi
hipotesis	hipotesis
menara	menara
pemilu	pemilu
penganggaran	pen anggar an
pemeliharaan	pen pelihara an
penelitian	pen teliti an
kelasnya	kelas nya
romawi	romawi
firmanku	firman ku
ketidakpercayaan	ke tidak percaya an
anjing	anjing
pertanggungjawabannya	per tanggungjawab an nya
diskriminasi	diskriminasi
tertata	ter tata
jarinya	jari nya
hemat	hemat
perkataanmu	per kata an mu
ditempat	di tempat
gumuli	gumul i
bawahmu	bawah mu
penangguhan	pen tangguh an
diperbaharui	di per baharu i
laparnya	lapar nya
terlaksananya	ter laksana nya
girang	girang
pertengahan	per tengah an
terpenuhinya	men penuh i nya
bersenjata	ber senjata
penyusutan	pen susut an
sudut	sudut
langka	langka
persahabatan	per sahabat an
pemberian	pen beri an
lontar	lontar
bertetanggaan	ber tetangga an
memberitahu	men beritahu
penggugat	pen gugat
mengasihi	men kasih i
dimungkinkan	dimungkinkan
menempuh	men tempuh
korup	korup
cap	cap
hitung	hitung
ditulisi	di tulis i
menyucikan	men suci kan
konteks	konteks
dipegangnya	di pegang nya
lesu	lesu
panggang	panggang
menginginkan	men ingin kan
melekat	men lekat
berpatokan	ber patok an
kekasihnya	kekasih nya
jumlah	jumlah
pemandu	pen pandu
merampingkan	men ramping kan
bulunya	bulu nya
menganalisis	men analisis
internasional	internasional
penyetoran	pen setor an
pembatalannya	pen batal an nya
tuli	tuli
ayahmu	ayah mu
antarnegara	antar negara
gardu	gardu
balas	balas
benar	benar
teramati	ter amati
merencanakan	men rencana kan
tepukan	tepuk an
perdanya	perda nya
heran	heran
perdata	perdata
memotong	men potong
nontarif	non tarif
pendaftar	pen daftar
menyebarkan	men sebar kan
bloknya	blok nya
menghambat	men hambat
dimensi	dimensi
mengaliri	men alir i
memenuhi	men penuh i
keluarnya	keluar nya
perkelahian	per kelahi an
pemanjaan	pen manja an
membukakan	men buka kan
penerbangan	pen terbang an
memfotokopi	men fotokopi
terbunuhnya	ter bunuh nya
menolaknya	men tolak nya
dikenang	di kenang
pencairannya	pen cair an nya
mencuci	men cuci
dijelang	di jelang
angkanya	angka nya
diubahnya	di ubah nya
singkat	singkat
seseorang	seseorang
binasa	binasa
cara	cara
nomor	nomor
meriamnya	meriam nya
mengakomodasikan	men akomodasi kan
pencapaiannya	pen capai an nya
menyelenggarakan	men selenggara kan
terjerumus	ter jerumus
ketatnya	ketat nya
ijon	ijon
ala	ala
terkutuk	ter kutuk
ketidakadaan	ke tidak ada an
memacu	men pacu
rezim	rezim
mengentaskan	men entas kan
mewariskan	men waris kan
digolongkan	di golong kan
mewah	mewah
dikelilingi	di keliling i
dosen	dosen
mendatangi	men datang i
canggih	canggih
famili	famili
pelukan	peluk an
kutuju	ku tuju
matahari	matahari
riang	riang
pemerintah	pen perintah
memotret	men potret
bertubuh	ber tubuh
antarinstansi	antar instansi
jemaatnya	jemaat nya
ditinjau	di tinjau
menolak	men tolak
penghancuran	pen hancur an
anonim	anonim
menuntut	men tuntut
aspek	aspek
obatan	obat an
dipercaya	di percaya
seyogyanya	se yogya nya
larangan	larang an
antarpemangku	antar pen pangku
diparkir	di parkir
membekas	men bekas
separuhnya	se paruh nya
tersajikan	ter saji kan
memberantas	men berantas
pedesaannya	pedesaan nya
berdasar	ber dasar
situasinya	situasi nya
dibuatkan	di buat kan
kemukakan	kemuka kan
wasitnya	wasit nya
bala	bala
sahabat	sahabat
disenangi	di senang i
diulangi	di ulang i
syair	syair
penjaminnya	pen jamin nya
berdiskusi	ber diskusi
benaknya	benak nya
memasangnya	men pasang nya
integrasi	integrasi
menirukan	men tiru kan
memformatnya	men format nya
menuturkan	men tutur kan
mengkonsolidasikan	men konsolidasi kan
masai	masa i
menghentikan	men henti kan
manfaat	manfaat
verifikasinya	verifikasi nya
sertifikat	sertifikat
ditembuskan	di tembus kan
berpemerintahan	ber pen perintah an
ekspor	ekspor
pembuka	pen buka
harum	harum
penambang	pen tambang
berjuang	ber juang
relaksasi	relaksasi
potensi	potensi
perselisihan	per selisih an
menginvestasikannya	men investasi kan nya
hakekatnya	hakekat nya
ditentukan	di tentu kan
mengabdi	men abdi
volumenya	volume nya
mengundurkan	men undur kan
menunggu	men tunggu
penjara	penjara
mengasuransi	men asuransi
institusinya	institusi nya
tenang	tenang
menyantuni	men santun i
pembantaian	pen bantai an
pengobatan	pen obat an
tersambar	ter sambar
tersiar	ter siar
mempertanggungjawabkannya	men tanggungjawab kan nya
penuhi	penuh i
memerangi	men perang i
paruh	paruh
dipetik	di petik
khayalan	khayal an
konversi	konversi
merakit	men rakit
ibuku	ibu ku
menginjeksi	men injeksi
sirkuit	sirkuit
gugusan	gugus an
minimnya	minim nya
cabangnya	cabang nya
mencintai	men cinta i
karpet	karpet
selandia	selandia
pendengar	pen dengar
kuba	kuba
berkreasi	ber kreasi
pembaharuan	pen baharu an
gran	gr an
tempuh	tempuh
sempurna	sempurna
penyuapan	pen suap an
intimidasi	intimidasi
curah	curah
dikirim	di kirim
menyebutnya	men sebut nya
cerdas	cerdas
berpindah	ber pindah
membungkam	men bungkam
sekretaris	sekretaris
mencairkannya	men cair kan nya
ban	ban
gerak	gerak
politik	politik
teori	teori
bahagia	bahagia
antarpengadilan	antar pen adil an
mengucap	men ucap
konsep	konsep
rasional	rasional
pengambilan	pen ambil an
nonreguler	non reguler
metrik	metrik
legal	legal
kliping	kliping
partisipasi	partisipasi
enggannya	enggan nya
antarpeserta	antar peserta
program	program
dipekerjakan	di pekerja kan
pautnya	paut nya
makanan	makan an
disisihkan	di sisih kan
dicurangi	di curang i
musim	musim
ragu	ragu
didistribusikan	di distribusi kan
dewa	dewa
kelompok	kelompok
melancarkan	men lancar kan
membodohi	men bodoh i
difungsikan	di fungsi kan
kelamin	kelamin
menunggang	men tunggang
lebat	lebat
disampaikan	di sampai kan
melantunkan	men lantun kan
konstitusional	konstitusional
kemarau	kemarau
melangkahkan	men langkah kan
penyerapan	pen serap an
penanaman	pen tanam an
dipercayakan	di percaya kan
familinya	famili nya
pengerukan	pen keruk an
samudera	samudera
janji	janji
diterima	di terima
pasukan	pasukan
pandangan	pandang an
berimbangnya	ber imbang nya
rajin	rajin
penghibur	pen hibur
advokat	advokat
berikut	ber ikut
peternakannya	peternakan nya
barisan	baris an
pencipta	pen cipta
judul	judul
teroris	teroris
koreksi	koreksi
tangga	tangga
surut	surut
diubahkan	di ubah kan
mengingatnya	men ingat nya
lawatan	lawatan
mulanya	mula nya
membelanjakan	men belanja kan
kinerja	kinerja
akuratnya	akurat nya
pembuangan	pen buang an
tanganku	tangan ku
penyamaran	pen samar an
lelah	lelah
dijadwalkan	di jadwal kan
singapura	singapura
suntik	suntik
hibur	hibur
mengirimnya	men kirim nya
kantong	kantong
pembenci	pen benci
sorot	sorot
direpotkan	di repot kan
penyuluhan	pen suluh an
pemindahan	pen pindah an
imigrasi	imigrasi
prihatin	prihatin
penggilingan	pen giling an
menjaminkan	men jamin kan
mengorganisasi	men organisasi
nyanyian	nyanyi an
pemekaran	pen mekar an
dibatalkan	di batal kan
sumatera	sumatera
panggil	panggil
tembusan	tembus an
bertepuk	ber tepuk
ditangan	di tangan
antarprovinsi	antar provinsi
skeptis	skeptis
mejanya	meja nya
dikumandangkan	di kumandang kan
penajaman	pen tajam an
produktivitas	produktivitas
digigit	di gigit
pembangkit	pen bangkit
gemuk	gemuk
perkebunan	per kebun an
macam	macam
limbah	limbah
tamak	tamak
utamanya	utama nya
kategorisasi	kategorisasi
bermutu	ber mutu
menebusnya	men tebus nya
terberat	ter berat
berfokus	ber fokus
soalnya	soal nya
hadapan	hadap an
sepupu	sepupu
penalti	penalti
komersial	komersial
melantik	men lantik
memerankan	men peran kan
merenggut	men renggut
komprehensif	komprehensif
akbar	akbar
membencinya	men benci nya
dipuji	di puji
mengalahkan	men kalah kan
timahnya	timah nya
sekarat	se karat
berbobot	ber bobot
suami	suami
tebalnya	tebal nya
mil	mil
berakar	ber akar
teknisnya	teknis nya
melaksanakan	men laksana kan
mengajaknya	men ajak nya
mengudara	men udara
penggagas	pen gagas
menaiki	men naik i
logam	logam
dinyatakannya	di nyata kan nya
cakupan	cakup an
cengkeh	cengkeh
kasih	kasih
tanamkan	tanam kan
pendiri	pen diri
perlindungan	per lindung an
menampung	men tampung
konsekuensinya	konsekuensi nya
mengunci	men kunci
jembatannya	jembatan nya
diembannya	di emban nya
beralih	ber alih
mayoritas	mayoritas
mengendurkan	men kendur kan
gurun	gurun
menceritakan	men cerita kan
dicurigai	di curiga i
melemah	men lemah
setia	setia
meledak	men ledak
mengimpor	men impor
kesal	kesal
jahat	jahat
menggulung	men gulung
meniadakan	men tiada kan
penyiaran	pen siar an
ciuman	cium an
rakyat	rakyat
menyadari	men sadar i
berujung	ber ujung
kompensasi	kompensasi
periklanan	per iklan an
pendaftaran	pen daftar an
penekanannya	pen tekan an nya
balasannya	balas an nya
berlahan	ber lahan
pastikan	pasti kan
terbawa	ter bawa
generasi	generasi
pengajuan	pen aju an
mengedipkan	men kedip kan
pikun	pikun
senada	se nada
hancurnya	hancur nya
antarpemilik	antar pen milik
melimpahi	men limpah i
perbintangan	per bintang an
dikonsumsi	di konsumsi
menindaklanjutinya	men tindaklanjut i nya
menunggunya	men tunggu nya
bepergian	bepergian
silakan	silakan
terpalang	ter palang
mengunjunginya	men kunjung i nya
hadiah	hadiah
condong	condong
antargereja	antar gereja
gajian	gaji an
dicapai	di capai
teragung	ter agung
meluangkan	men luang kan
karib	karib
dikejar	di kejar
fotonya	foto nya
pendamping	pen damping
menggandakannya	men ganda kan nya
mendiskusikan	men diskusi kan
sanjungan	sanjung an
tenar	tenar
terkelompok	ter kelompok
finansial	finansial
sejauh	se jauh
didiskualifikasi	di diskualifikasi
berorientasi	ber orientasi
jahitan	jahit an
pemakaman	pen makam an
kebun	kebun
spekulasi	spekulasi
buta	buta
terdidik	ter didik
projek	projek
pesanannya	pesan an nya
mendorong	men dorong
terhentinya	ter henti nya
berutang	ber utang
berkemampuan	ber ke mampu an
pepohonan	pepohonan
yakini	yakin i
tanam	tanam
murni	murni
berkonsultasi	ber konsultasi
dasarnya	dasar nya
terdapat	ter dapat
keterampilan	keterampilan
pengarahannya	pen arah an nya
rahasia	rahasia
menanggap	men tanggap
mengajarinya	men ajar i nya
posisinya	posisi nya
menentu	men tentu
periang	pen riang
usulkan	usul kan
penempelan	pen tempel an
kain	kain
penjahitan	pen jahit an
pengurusnya	pen urus nya
administratifnya	administratif nya
pemahaman	pen paham an
indeks	indeks
afiliasi	afiliasi
menyentuh	men sentuh
menanamkan	men tanam kan
penyimpangan	pen simpang an
ikan	ikan
pertunjukan	per tunjuk an
tumbuhan	tumbuh an
waduk	waduk
dipicu	di picu
menceburkan	men cebur kan
direkam	di rekam
bodoh	bodoh
tergabung	ter gabung
dilewati	di lewat i
1990an	1990 an
jalanya	jala nya
ramah	ramah
resah	resah
gelap	gelap
bermakna	ber makna
medalinya	medali nya
wawasan	wawasan
dihindarkan	di hindar kan
berprinsip	ber prinsip
for	for
apresiasinya	apresiasi nya
tujukan	tuju kan
berantai	ber rantai
kuku	kuku
traktor	traktor
berserakan	ber serak an
bersesuaian	ber sesuai an
mengutusnya	men utus nya
disapa	di sapa
menggagas	men gagas
mainkan	main kan
menyisihkan	men sisih kan
merantai	men rantai
ditekel	di tekel
terusik	ter usik
motif	motif
benarnya	benar nya
berterima	ber terima
mewujudkannya	men wujud kan nya
belakang	belakang
menyebut	men sebut
mendarat	men darat
bersedia	ber sedia
kalah	kalah
gempa	gempa
prosedurnya	prosedur nya
diucapkan	di ucap kan
didikan	didik an
wewenang	wewenang
kuponnya	kupon nya
nuansa	nuansa
informasinya	informasi nya
kaleng	kaleng
kepemimpinan	kepemimpinan
sentral	sentral
memeliharaku	men pelihara aku
pengajarannya	pen ajar an nya
diikat	di ikat
ditelan	di telan
semacam	se macam
kedudukan	ke duduk an
takarannya	takar an nya
nontunai	nontunai
diprovokasi	di provokasi
gema	gema
nonaset	non aset
memurnikan	men murni kan
sayap	sayap
penekan	pen tekan
himbauan	himbau an
pemberitaannya	pen berita an nya
antarkelompok	antar kelompok
logika	logika
menyebrangi	men sebrang i
jarum	jarum
tipu	tipu
meminum	men minum
bertani	ber tani
cokelat	cokelat
pelantikannya	pen lantik an nya
ngeri	ngeri
tertinggi	ter tinggi
dusunnya	dusun nya
merepotkan	men repot kan
obsesi	obsesi
pemeriksaan	pen periksa an
pemutakhiran	pen mutakhir an
mengungkap	men ungkap
nutrisi	nutrisi
memperoleh	men peroleh
pembenaran	pen benar an
nun	nun
menggelora	men gelora
dayanya	daya nya
dewasa	dewasa
juang	juang
rotasi	rotasi
sekelilingnya	se keliling nya
frekuensi	frekuensi
persepsi	persepsi
melewatinya	men lewat i nya
nonperdagangan	non per dagang an
sampahnya	sampah nya
mematikan	men mati kan
tekun	tekun
pemangkasan	pen pangkas an
mencurangi	men curang i
pekerjaanmu	pekerja an mu
telur	telur
dipahaminya	di paham i nya
berlumpur	ber lumpur
menanam	men tanam
memucat	men pucat
diktenya	dikte nya
dikonsentrasikan	di konsentrasi kan
langganan	langgan an
tertumpuk	ter tumpuk
taktik	taktik
depannya	depan nya
ganti	ganti
tuduhan	tuduh an
seberat	se berat
sempit	sempit
surgawinya	surgawi nya
gemuruhnya	gemuruh nya
ditayangkan	di tayang kan
adaptasi	adaptasi
teman	teman
diseberangi	di seberang i
duka	duka
utuh	utuh
pempublikasian	pen publikasi an
dicatat	di catat
perhatiannya	per hati an nya
sepenting	se penting
khasiatnya	khasiat nya
sekerjanya	se kerja nya
sedangkan	sedang kan
menyiramnya	men siram nya
dibimbing	di bimbing
diajukannya	di aju kan nya
konsumsi	konsumsi
perkiraan	per kira an
upahnya	upah nya
pengucuran	pen kucur an
wasit	wasit
lisan	lisan
klorofilnya	klorofil nya
mengikutsertakan	men ikutserta kan
menyumbangkan	men sumbang kan
menyedihkannya	men sedih kan nya
dikirimkan	di kirim kan
menyangkal	men sangkal
pangkuannya	pangku an nya
kilang	kilang
mempercayainya	men percaya i nya
berhimpitan	ber himpit an
meratifikasi	men ratifikasi
muliakan	mulia kan
kolom	kolom
membuka	men buka
pergantian	per ganti an
menyusunnya	men susun nya
digarisbawahi	di garisbawah i
biayanya	biaya nya
antarkeyakinan	antar ke yakin an
leganya	lega nya
menyangkanya	men sangka nya
statis	statis
bersepeda	ber sepeda
buaian	buai an
mutakhir	mutakhir
ekstra	ekstra
biasa	biasa
mengijinkan	men ijin kan
teks	teks
norwegia	norwegia
sesuai	sesuai
hidrogen	hidrogen
pahlawan	pahlawan
tuhan	tuhan
terlaksana	ter laksana
didatangkan	di datang kan
mengacu	men acu
jabatannya	jabat an nya
kotorannya	kotor an nya
dominannya	dominan nya
batinnya	batin nya
kutempuh	ku tempuh
berkompromi	ber kompromi
mengeluarkan	men keluar kan
yakin	yakin
gila	gila
firaun	firaun
mencetuskan	men cetus kan
dipungut	di pungut
review	review
hubungi	hubung i
menghemat	men hemat
sanggup	sanggup
dikembalikan	di kembali kan
olokan	olok an
dikompensasi	di kompensasi
berkedudukan	ber ke duduk an
dicanangkan	di canang kan
mendapatkannya	men dapat kan nya
terpaut	ter paut
jalinan	jalin an
beredar	ber edar
inspektur	inspektur
transparan	transparan
tembok	tembok
balok	balok
antarmitra	antar mitra
favoritnya	favorit nya
prestise	prestise
digarap	di garap
dilacak	di lacak
bakaran	bakar an
nyeri	nyeri
renang	renang
mendominasinya	men dominasi nya
mengkampanyekan	men kampanye kan
pengungkapan	pen ungkap an
kananmu	kanan mu
dipilah	di pilah
tercepat	ter cepat
anggota	anggota
proteksi	proteksi
nonbank	non bank
mengulangi	men ulang i
berpelukan	ber peluk an
menulari	men tular i
evakuasi	evakuasi
masanya	masa nya
harfiah	harfiah
pemotongan	pen potong an
paku	paku
berbadan	ber badan
konstituen	konstituen
menerus	men terus
gembalakan	gembala kan
menangisinya	men tangis i nya
permohonan	per mohon an
perputaran	per putar an
digaji	di gaji
cetakan	cetak an
wawancara	wawancara
mengunggah	men unggah
rawat	rawat
sukarela	sukarela
injeksikan	injeksi kan
kunjung	kunjung
peledak	pen ledak
surat	surat
penggerak	pen gerak
mengapung	men apung
sekunder	sekunder
memuaskan	men puas kan
diseret	di seret
pengeboran	pengeboran
membayangi	men bayang i
menantu	menantu
empunya	empunya
target	target
maut	maut
pengamatan	pengamat an
tangis	tangis
memprihatinkan	men prihatin kan
pengkaji	pen kaji
menangis	men tangis
logo	logo
dipikirnya	di pikir nya
wanita	wanita
dokternya	dokter nya
pertukangan	per tukang an
definisi	definisi
skandalnya	skandal nya
pita	pita
pinang	pinang
kertasnya	kertas nya
terjepit	ter jepit
display	display
dilarang	di larang
bergoncang	ber goncang
komoditasnya	komoditas nya
terpandang	ter pandang
cemar	cemar
pengajaran	pen ajar an
atmosfir	atmosfir
bercirikan	ber ciri kan
isu	isu
melangsungkan	men langsung kan
statusnya	status nya
manipulasi	manipulasi
menjelajahi	men jelajah i
potensial	potensial
perusahaannya	per usaha an nya
tindakan	tindak an
mengklasifikasi	men klasifikasi
tagih	tagih
pemberitahuan	pen beritahu an
kumpul	kumpul
warganya	warga nya
sesi	sesi
rambutmu	rambut mu
tni	tn i
penyaluran	pen salur an
menuliskan	men tulis kan
pendarahan	pen darah an
tragedi	tragedi
gulat	gulat
kompilasi	kompilasi
anu	anu
persaudaraan	per saudara an
sarana	sarana
pelanggar	pen langgar
pengkhianatan	pen khianat an
tuan	tuan
kontraknya	kontrak nya
mentah	mentah
peredaran	per edar an
suram	suram
analogi	analog i
takaran	takar an
diselenggarakan	di selenggara kan
dimaksudkannya	di maksud kan nya
bergema	ber gema
cangkul	cangkul
pekerjaannya	pekerja an nya
mengemudi	men kemudi
biolanya	biola nya
delima	delima
berkompeten	ber kompeten
bicara	bicara
fluktuasi	fluktuasi
gugur	gugur
pabrikan	pabrik an
diterbitkan	di terbit kan
izin	izin
berpaling	ber paling
bersinggungan	ber singgung an
menyatu	men satu
riset	riset
terjembatani	ter jembatan i
mencintaiku	men cinta i ku
investor	investor
dibiasakan	di biasa kan
voltase	voltase
tonton	tonton
asap	asap
pengangkat	pen angkat
mengakibatkan	men akibat kan
pahatan	pahat an
didata	di data
set	set
puas	puas
dibicarakan	di bicara kan
pelajaran	pelajar an
menjuarai	men juara i
terakhirnya	ter akhir nya
sisiku	sisi ku
bercerai	ber cerai
disebut	di sebut
bersamaan	ber sama an
jangka	jangka
bervariasinya	ber variasi nya
suap	suap
kemungkinan	kemungkinan
gitar	gitar
penggandaan	pen ganda an
1970an	1970 an
kasihi	kasih i
bendahara	bendahara
munafik	munafik
melebur	men lebur
memerintah	men perintah
ditelusuri	di telusuri
pelita	pelita
pemain	pen main
jual	jual
terorisme	terorisme
memukulnya	men pukul nya
hafalan	hafal an
pelabuhannya	pen labuh an nya
unit	unit
kritikus	kritikus
mengintegrasikan	men integrasi kan
salehnya	saleh nya
mendasar	men dasar
grosir	grosir
memukuli	men pukul i
berskala	ber skala
berdampaknya	ber dampak nya
leher	leher
responden	responden
membuatku	men buat ku
taati	taat i
penggenapan	pen genap an
iklim	iklim
flint	flint
jadi	jadi
salju	salju
perujukan	pen rujuk an
pesta	pesta
fungsi	fungsi
berkesempatan	ber kesempatan
selain	se lain
omzet	omzet
pertimbangan	per timbang an
dibutakan	di buta kan
penggenapannya	pen genap an nya
pengolah	pen olah
garis	garis
hasilkan	hasil kan
berlangganan	ber langgan an
berkebangsaan	ber ke bangsa an
merekam	men rekam
penyesuaian	pen sesuai an
menenun	men tenun
peninggalan	pen tinggal an
menanggulangi	men tanggulang i
menghimpunkan	men himpun kan
uang	uang
pengeluaran	pen keluar an
menggaji	men gaji
sana	sana
dinaikkan	di naik kan
malam	malam
barang	barang
tulus	tulus
berkarier	ber karier
nondepartemen	non departemen
berdurasi	ber durasi
verifikasi	verifikasi
dimekarkan	di mekar kan
pencucian	pen cuci an
pengasinan	pen asin an
bedah	bedah
penjajahan	pen jajah an
khawatir	khawatir
berpendapat	ber pen dapat
menumpahkan	men tumpah kan
mengusahakan	men usaha kan
melodi	melodi
pertaniannya	per tani an nya
dibawa	di bawa
satker	satker
menyiratkan	men sirat kan
diinvestasikan	di investasi kan
kontes	kontes
membedah	men bedah
meninggikan	men tinggi kan
pemerintahan	pen perintah an
segmen	segmen
ditopang	di topang
salah	salah
bergulir	ber gulir
menegakkan	men tegak kan
berlainan	ber lain an
bensin	bensin
bertekun	ber tekun
gembalaku	gembala aku
latihan	latih an
lamanya	lama nya
memberitahuku	men beritahu ku
dilenyapkan	di lenyap kan
bersantap	ber santap
agresif	agresif
diangsur	di angsur
mandatnya	mandat nya
menggantikannya	men ganti kan nya
dicetuskan	di cetus kan
bungkus	bungkus
amarahnya	amarah nya
dihalangi	di halang i
arahan	arah an
penerima	pen terima
sentimeter	sentimeter
managemen	managemen
pemasaran	pen pasar an
teliti	teliti
melompat	men lompat
mengurangkan	men kurang kan
pencegah	pen cegah
klip	klip
pembedaan	pen beda an
infrastrukturnya	infrastruktur nya
resiko	resiko
putaran	putar an
mengolah	men olah
diatas	di atas
difasilitasi	di fasilitas i
disebarkan	di sebar kan
intervensi	intervensi
ditutup	di tutup
menakutkan	men takut kan
menyamakan	men sama kan
perobohan	pen roboh an
negara	negara
perabot	perabot
goncangkan	goncang kan
terurai	ter urai
penyerang	pen serang
letusannya	letus an nya
bertanya	ber tanya
amarah	amarah
terbentuknya	ter bentuk nya
percayanya	percaya nya
mengucapkan	men ucap kan
hinaan	hina an
turunkan	turun kan
melampirkannya	men lampir kan nya
sedia	sedia
pil	pil
mentari	mentari
mengkombinasikan	men kombinasi kan
artistik	artistik
mendasari	men dasar i
upah	upah
angkatan	angkat an
mengambilkanku	men ambil kan ku
kaidah	kaidah
kecewa	kecewa
perbudakan	per budak an
mengulurkan	men ulur kan
pemda	pemda
menjagaku	men jaga aku
tentara	tentara
dibatalkannya	di batal kan nya
menyadarkan	men sadar kan
memprakarsai	men prakarsa i
setapak	se tapak
dokumentasi	dokumentasi
mendukungnya	men dukung nya
diakhiri	di akhir i
melemparkan	men lempar kan
pra	pra
memulihkan	men pulih kan
lembar	lembar
hayatnya	hayat nya
sisa	sisa
semasa	se masa
melewati	men lewat i
pelaut	pen laut
mengingatkan	men ingat kan
konservatif	konservatif
lambai	lambai
bergunung	ber gunung
dipesan	di pesan
berkabut	ber kabut
bakti	bakti
beternak	beternak
suspensi	suspensi
meramaikan	men ramai kan
keledai	keledai
pengalokasian	pen alokasi an
diaplikasikan	di aplikasi kan
memproteksi	men proteksi
bersenjatakan	ber senjata kan
berdampingan	ber damping an
pemanfaat	pen manfaat
disayangkan	di sayang kan
ternak	ternak
fokus	fokus
melaksanakannya	men laksana kan nya
bayangkan	bayang kan
iseng	iseng
dipakai	di pakai
menunjuknya	men tunjuk nya
duri	duri
tikar	tikar
pidatonya	pidato nya
organisasi	organisasi
kasihmu	kasih mu
pencanangan	pen canang an
langkahnya	langkah nya
menolong	men tolong
kuharap	ku harap
ditagih	di tagih
gula	gula
pengaman	pen aman
soda	soda
sangsi	sangsi
membunuh	men bunuh
jaga	jaga
dicoret	di coret
jualan	jual an
oknum	oknum
sepakbola	sepakbola
pala	pala
antikomunis	anti komunis
tehnya	teh nya
berburu	ber buru
berlatar	ber latar
geluti	gelut i
bekerja	bekerja
mendaur	men daur
rancangan	rancang an
teladanku	teladan ku
bulat	bulat
sesali	sesal i
berbeban	ber beban
kanker	kanker
batin	batin
mencoba	men coba
marak	marak
pemuka	pen muka
penghasilannya	pen hasil an nya
mengingatkannya	men ingat kan nya
perdananya	perdana nya
beradaptasi	ber adaptasi
menggadai	men gadai
hambaku	hamba aku
diasingkan	di asing kan
diakomodasikan	di akomodasi kan
menyepakati	men sepakat i
seks	seks
menggantungkan	men gantung kan
pendosa	pen dosa
uraian	urai an
botol	botol
mertuanya	mertua nya
lama	lama
warung	warung
berkelimpahan	ber ke limpah an
jenjang	jenjang
penting	penting
memihak	men pihak
berkorban	ber korban
ajaranmu	ajar an mu
mengandalkan	men andal kan
menghapus	men hapus
dikompromikan	di kompromi kan
latar	latar
antarruangan	antar ruang an
terformulasi	ter formulasi
pedang	pedang
bersekutu	ber sekutu
perancang	pen rancang
pemungutannya	pen pungut an nya
muhammad	muhammad
kompleksnya	kompleks nya
